ID,Area_px2,Area_um2,Perimetro_px,Diametro_px,Diametro_um,Eccentricity,Solidity
10796,75.00,1.970959,39.11,9.7721,1.584141,0.9080,0.8523
10797,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10798,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10799,243.00,6.385906,101.10,17.5897,2.851454,0.7356,0.6361
10800,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10801,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10802,28.00,0.735825,18.97,5.9708,0.967926,0.8343,0.9655
10803,30.00,0.788383,21.80,6.1804,1.001899,0.9173,0.8824
10804,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
10805,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10806,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10807,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10808,26.00,0.683266,16.73,5.7536,0.932717,0.6050,0.9630
10809,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10810,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10811,26.00,0.683266,19.80,5.7536,0.932717,0.7866,0.8966
10812,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10813,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10814,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10815,38.00,0.998619,23.21,6.9558,1.127600,0.7494,0.9268
10816,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10817,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10818,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10819,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10820,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10821,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10822,53.00,1.392811,33.70,8.2147,1.331684,0.9087,0.8281
10823,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10824,85.00,2.233753,40.53,10.4031,1.686447,0.7818,0.8173
10825,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10826,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10827,56.00,1.471649,38.94,8.4440,1.368854,0.9653,0.7568
10828,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10829,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10830,24.00,0.630707,16.14,5.5279,0.896125,0.4246,1.0000
10831,24.00,0.630707,18.97,5.5279,0.896125,0.8212,0.8571
10832,72.00,1.892120,33.46,9.5746,1.552135,0.8331,0.9114
10833,30.00,0.788383,21.80,6.1804,1.001899,0.9173,0.8824
10834,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10835,30.00,0.788383,21.80,6.1804,1.001899,0.8973,0.7895
10836,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10837,26.00,0.683266,18.97,5.7536,0.932717,0.7640,0.9286
10838,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10839,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10840,62.00,1.629326,34.28,8.8849,1.440320,0.9515,0.8857
10841,30.00,0.788383,18.14,6.1804,1.001899,0.5524,1.0000
10842,176.00,4.625183,86.26,14.9696,2.426719,0.6154,0.6519
10843,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10844,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10845,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10846,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10847,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10848,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10849,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10850,123.00,3.232372,58.67,12.5143,2.028690,0.8625,0.6721
10851,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10852,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10853,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10854,44.00,1.156296,30.28,7.4848,1.213360,0.9648,0.8980
10855,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10856,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10857,29.00,0.762104,18.97,6.0765,0.985059,0.8569,0.8529
10858,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10859,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
10860,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10861,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10862,55.00,1.445370,31.46,8.3683,1.356577,0.8847,0.8333
10863,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10864,31.00,0.814663,21.80,6.2825,1.018460,0.8161,0.8857
10865,44.00,1.156296,27.46,7.4848,1.213360,0.9156,0.9167
10866,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10867,23.00,0.604427,16.97,5.4115,0.877258,0.8367,1.0000
10868,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10869,68.00,1.787003,35.94,9.3049,1.508404,0.8122,0.8500
10870,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10871,60.00,1.576767,39.77,8.7404,1.416899,0.8769,0.6122
10872,44.00,1.156296,33.04,7.4848,1.213360,0.9492,0.6567
10873,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10874,29.00,0.762104,18.97,6.0765,0.985059,0.7007,0.9667
10875,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10876,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10877,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10878,190.00,4.993095,103.30,15.5536,2.521390,0.6396,0.6169
10879,30.00,0.788383,18.14,6.1804,1.001899,0.6724,1.0000
10880,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10882,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
10883,36.00,0.946060,23.21,6.7703,1.097525,0.7574,0.9000
10884,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10885,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10886,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
10887,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10888,93.00,2.443989,49.01,10.8817,1.764025,0.8661,0.6992
10889,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
10890,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10891,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10892,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10893,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10894,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10895,38.00,0.998619,21.56,6.9558,1.127600,0.7070,0.9744
10896,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10897,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10898,30.00,0.788383,26.21,6.1804,1.001899,0.9550,0.6522
10899,35.00,0.919781,23.21,6.6756,1.082174,0.8698,0.8974
10900,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10901,223.00,5.860317,106.75,16.8503,2.731591,0.9314,0.6126
10902,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10903,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10904,22.00,0.578148,16.14,5.2926,0.857975,0.7508,0.9167
10905,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
10906,174.00,4.572624,84.54,14.8843,2.412892,0.7259,0.5559
10907,210.00,5.518684,95.89,16.3518,2.650775,0.6578,0.6402
10908,76.00,1.997238,34.87,9.8370,1.594667,0.7527,0.8736
10909,72.00,1.892120,36.28,9.5746,1.552135,0.8437,0.8276
10910,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10911,48.00,1.261414,29.46,7.8176,1.267313,0.8373,0.8276
10912,88.00,2.312592,48.43,10.5851,1.715950,0.9713,0.7586
10913,40.00,1.051178,22.80,7.1365,1.156893,0.3434,0.9302
10914,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
10915,28.00,0.735825,19.80,5.9708,0.967926,0.8944,1.0000
10916,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10917,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10918,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10919,30.00,0.788383,18.14,6.1804,1.001899,0.6544,0.9677
10921,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10922,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10923,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10924,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10925,30.00,0.788383,18.97,6.1804,1.001899,0.8052,1.0000
10926,96.00,2.522827,55.67,11.0558,1.792251,0.9491,0.6400
10928,78.00,2.049797,34.53,9.9656,1.615513,0.2425,0.9070
10929,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10931,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10932,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10933,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10934,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10935,26.00,0.683266,22.21,5.7536,0.932717,0.9236,0.6842
10936,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
10937,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10938,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10939,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10940,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10941,29.00,0.762104,19.80,6.0765,0.985059,0.8216,0.8286
10942,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10943,34.00,0.893501,20.97,6.5795,1.066603,0.7554,0.9444
10944,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10945,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10946,73.00,1.918400,32.63,9.6409,1.562876,0.7324,0.8902
10947,62.00,1.629326,35.70,8.8849,1.440320,0.9184,0.8158
10948,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10949,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10950,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10951,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10952,50.00,1.313972,33.11,7.9788,1.293446,0.9574,0.7143
10953,132.00,3.468887,65.98,12.9641,2.101600,0.6040,0.6346
10954,117.00,3.074696,53.84,12.2053,1.978591,0.9476,0.8125
10955,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10956,316.00,8.304306,125.37,20.0585,3.251672,0.8806,0.5809
10957,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10958,30.00,0.788383,21.80,6.1804,1.001899,0.9173,0.8824
10959,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10960,36.00,0.946060,22.97,6.7703,1.097525,0.8322,0.8571
10961,41.00,1.077457,32.70,7.2252,1.171265,0.9522,0.7069
10962,109.00,2.864460,43.60,11.7806,1.909750,0.9231,0.9561
10963,146.00,3.836800,70.33,13.6343,2.210241,0.9441,0.6348
10964,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10965,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10966,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10967,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10968,22.00,0.578148,15.73,5.2926,0.857975,0.6053,0.9565
10969,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10970,62.00,1.629326,39.36,8.8849,1.440320,0.9600,0.7949
10971,31.00,0.814663,18.73,6.2825,1.018460,0.7071,0.9688
10972,92.00,2.417709,39.46,10.8230,1.754515,0.9204,0.8679
10973,277.00,7.279408,161.35,18.7800,3.044410,0.8621,0.5246
10974,166.00,4.362389,65.98,14.5381,2.356770,0.7194,0.7281
10975,61.00,1.603046,37.94,8.8129,1.428657,0.9508,0.8472
10976,38.00,0.998619,25.46,6.9558,1.127600,0.7687,0.8636
10977,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10978,28.00,0.735825,18.14,5.9708,0.967926,0.7429,0.9655
10979,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10980,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10981,135.00,3.547726,69.19,13.1106,2.125348,0.9552,0.6027
10982,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10983,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10984,63.00,1.655605,35.70,8.9562,1.451889,0.8878,0.7778
10985,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10986,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10987,29.00,0.762104,19.80,6.0765,0.985059,0.8848,0.8286
10988,39.00,1.024899,22.38,7.0467,1.142340,0.6357,0.9512
10989,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10990,79.00,2.076077,45.60,10.0293,1.625836,0.9700,0.6991
10991,40.00,1.051178,30.46,7.1365,1.156893,0.9441,0.6897
10992,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10993,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
10994,140.00,3.679123,76.47,13.3512,2.164349,0.9671,0.6167
10995,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10996,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10997,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
10998,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
10999,60.00,1.576767,36.91,8.7404,1.416899,0.8939,0.7317
11000,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11001,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11002,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11003,66.00,1.734444,30.04,9.1670,1.486056,0.7790,0.9565
11004,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11005,110.00,2.890739,47.60,11.8345,1.918490,0.8877,0.8730
11006,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11007,32.00,0.840942,20.38,6.3831,1.034757,0.6057,0.9412
11008,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11009,154.00,4.047035,80.05,14.0028,2.269988,0.8990,0.6185
11010,52.00,1.366531,34.53,8.1369,1.319061,0.9370,0.7324
11011,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11012,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11013,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
11014,28.00,0.735825,17.56,5.9708,0.967926,0.4872,1.0000
11015,21.00,0.551868,16.97,5.1709,0.838249,0.7071,0.9130
11016,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11017,38.00,0.998619,23.80,6.9558,1.127600,0.7559,0.8837
11018,28.00,0.735825,19.80,5.9708,0.967926,0.8944,1.0000
11020,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11021,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11022,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11023,23.00,0.604427,16.97,5.4115,0.877258,0.5205,0.9583
11024,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11025,84.00,2.207474,37.70,10.3418,1.676497,0.8563,0.8936
11027,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11028,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11029,138.00,3.626564,73.05,13.2555,2.148833,0.8872,0.6419
11030,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11031,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11032,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11033,51.00,1.340252,26.63,8.0582,1.306316,0.7095,0.9444
11035,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11036,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11037,179.00,4.704021,104.44,15.0967,2.447314,0.6709,0.4799
11038,45.00,1.182575,33.04,7.5694,1.227070,0.9318,0.6250
11039,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11040,38.00,0.998619,22.63,6.9558,1.127600,0.9486,0.7600
11041,83.00,2.181194,50.84,10.2800,1.666488,0.8792,0.6640
11042,66.00,1.734444,46.77,9.1670,1.486056,0.7870,0.6168
11043,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11044,40.00,1.051178,23.21,7.1365,1.156893,0.9507,0.7547
11045,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11046,93.00,2.443989,53.67,10.8817,1.764025,0.9573,0.6284
11047,25.00,0.656986,19.80,5.6419,0.914604,0.8876,0.7576
11048,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11049,40.00,1.051178,24.63,7.1365,1.156893,0.7944,0.8163
11050,36.00,0.946060,23.21,6.7703,1.097525,0.6480,0.8780
11051,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11052,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11053,216.00,5.676361,109.92,16.5837,2.688376,0.7780,0.6429
11054,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11055,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
11056,82.00,2.154915,44.18,10.2179,1.656419,0.8577,0.7523
11057,57.00,1.497929,32.87,8.5191,1.381022,0.9457,0.7500
11058,33.00,0.867222,19.56,6.4820,1.050800,0.4679,0.9706
11059,32.00,0.840942,18.97,6.3831,1.034757,0.9099,0.8000
11060,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11061,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11062,46.00,1.208855,26.63,7.6530,1.240630,0.8635,0.9020
11063,28.00,0.735825,17.56,5.9708,0.967926,0.4872,1.0000
11065,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11066,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11067,177.00,4.651463,86.61,15.0121,2.433604,0.9278,0.6082
11068,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11069,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11070,31.00,0.814663,18.14,6.2825,1.018460,0.2410,1.0000
11071,54.00,1.419090,35.70,8.2919,1.344188,0.8662,0.6923
11072,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11073,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11074,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11075,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11076,49.00,1.287693,28.87,7.8987,1.280446,0.8249,0.8596
11077,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11078,119.00,3.127254,57.15,12.3092,1.995431,0.8928,0.7438
11079,45.00,1.182575,30.70,7.5694,1.227070,0.8971,0.6923
11080,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11081,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11082,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
11083,124.00,3.258652,69.57,12.5651,2.036920,0.9676,0.6739
11084,19.00,0.499310,14.31,4.9185,0.797333,0.3789,0.9500
11085,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11086,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11087,58.00,1.524208,27.80,8.5935,1.393084,0.7375,0.9667
11088,74.00,1.944679,35.70,9.7067,1.573545,0.7529,0.8409
11089,399.00,10.485500,183.04,22.5394,3.653841,0.9843,0.4761
11090,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11091,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11092,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
11093,67.00,1.760723,35.70,9.2362,1.497272,0.9003,0.7701
11094,36.00,0.946060,20.38,6.7703,1.097525,0.4615,1.0000
11095,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11096,31.00,0.814663,22.63,6.2825,1.018460,0.8561,0.8611
11097,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11098,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11099,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11100,32.00,0.840942,20.97,6.3831,1.034757,0.8620,0.9143
11101,92.00,2.417709,48.18,10.8230,1.754515,0.9446,0.7541
11102,92.00,2.417709,49.43,10.8230,1.754515,0.7894,0.7023
11103,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11104,96.00,2.522827,36.04,11.0558,1.792251,0.7981,0.9505
11105,73.00,1.918400,34.46,9.6409,1.562876,0.7416,0.8588
11106,58.00,1.524208,33.11,8.5935,1.393084,0.8930,0.8657
11107,44.00,1.156296,27.46,7.4848,1.213360,0.9381,0.9362
11108,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11109,32.00,0.840942,20.38,6.3831,1.034757,0.7481,0.9412
11110,57.00,1.497929,36.28,8.5191,1.381022,0.9366,0.7125
11111,40.00,1.051178,31.87,7.1365,1.156893,0.9157,0.6250
11112,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11113,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11114,30.00,0.788383,26.21,6.1804,1.001899,0.9550,0.6522
11115,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11116,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11117,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11118,155.00,4.073315,76.47,14.0482,2.277346,0.7907,0.6352
11119,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11120,65.00,1.708164,40.56,9.0973,1.474755,0.9509,0.7303
11121,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11122,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11123,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11124,660.00,17.344437,247.62,28.9886,4.699322,0.8728,0.4839
11125,49.00,1.287693,33.28,7.8987,1.280446,0.9327,0.7424
11126,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11127,81.00,2.128635,49.01,10.1554,1.646288,0.6672,0.7105
11128,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11129,35.00,0.919781,23.80,6.6756,1.082174,0.8533,0.8537
11130,37.00,0.972340,23.21,6.8637,1.112664,0.8747,0.8222
11132,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11133,26.00,0.683266,18.97,5.7536,0.932717,0.7640,0.9286
11134,28.00,0.735825,19.80,5.9708,0.967926,0.8944,1.0000
11135,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11136,106.00,2.785622,51.84,11.6174,1.883285,0.8622,0.7681
11137,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11138,27.00,0.709545,16.97,5.8632,0.950485,0.9071,0.7714
11139,30.00,0.788383,20.38,6.1804,1.001899,0.6373,0.8824
11140,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11141,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11142,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11143,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11144,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11145,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11146,32.00,0.840942,25.21,6.3831,1.034757,0.9096,0.7442
11147,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
11148,24.00,0.630707,15.31,5.5279,0.896125,0.0000,1.0000
11149,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11150,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
11151,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11152,27.00,0.709545,17.56,5.8632,0.950485,0.5355,0.9643
11153,377.00,9.907352,156.94,21.9092,3.551680,0.8991,0.5115
11154,35.00,0.919781,18.97,6.6756,1.082174,0.9393,0.7609
11155,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
11156,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11157,33.00,0.867222,22.63,6.4820,1.050800,0.8349,0.8919
11158,302.00,7.936394,163.59,19.6091,3.178825,0.9460,0.4801
11159,236.00,6.201950,117.24,17.3345,2.810083,0.9393,0.3705
11160,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11161,76.00,1.997238,35.46,9.8370,1.594667,0.8891,0.8941
11162,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11163,33.00,0.867222,22.63,6.4820,1.050800,0.9258,1.0000
11164,312.00,8.199188,121.86,19.9311,3.231026,0.9258,0.5909
11165,37.00,0.972340,22.63,6.8637,1.112664,0.9442,0.8043
11166,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11167,155.00,4.073315,87.05,14.0482,2.277346,0.9725,0.5596
11168,25.00,0.656986,16.97,5.6419,0.914604,0.0000,1.0000
11169,28.00,0.735825,19.80,5.9708,0.967926,0.7244,0.9333
11170,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11171,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11172,674.00,17.712349,261.07,29.2944,4.748901,0.7467,0.4036
11173,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11174,66.00,1.734444,35.94,9.1670,1.486056,0.9549,0.6804
11176,137.00,3.600285,80.30,13.2073,2.141034,0.8440,0.5569
11177,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11178,97.00,2.549107,51.25,11.1132,1.801561,0.9150,0.6258
11179,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11180,40.00,1.051178,24.63,7.1365,1.156893,0.7851,0.9091
11181,57.00,1.497929,40.36,8.5191,1.381022,0.9512,0.6552
11182,33.00,0.867222,27.04,6.4820,1.050800,0.9444,0.7174
11184,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11185,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
11186,27.00,0.709545,16.73,5.8632,0.950485,0.5281,1.0000
11187,140.00,3.679123,80.30,13.3512,2.164349,0.8514,0.5882
11188,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11189,40.00,1.051178,28.63,7.1365,1.156893,0.9291,0.7692
11190,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
11191,421.00,11.063648,189.46,23.1524,3.753222,0.7944,0.5411
11192,131.00,3.442608,60.91,12.9149,2.093625,0.9288,0.6179
11194,232.00,6.096832,100.85,17.1870,2.786167,0.8457,0.6339
